上海交通大学
	代码执行:1个
	其他:0个
	命令执行:1个
	垂直权限:1个
	弱口令:9个
	敏感信息:21个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
哈尔滨工业大学
	低危:32个
	中危:3个
	高危:1个
	总数:36个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:1个
	敏感信息:30个
	文件上传:0个
	水平权限:2个
	点击劫持:0个
武汉理工大学
	中危:8个
	低危:23个
	高危:5个
	总数:36个
	SQL:2个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:3个
	弱口令:4个
	敏感信息:20个
	文件上传:0个
	水平权限:4个
	点击劫持:0个
广东工业大学
	高危:3个
	低危:22个
	中危:10个
	总数:35个
	SQL:1个
	CSRF:1个
	SSRF:0个
	XSS:4个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:0个
	弱口令:10个
	敏感信息:18个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
四川大学存在其他
	低危:20个
	中危:5个
	高危:8个
	严重:2个
	总数:35个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:35个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
南京信息工程大学
	低危:13个
	中危:13个
	高危:5个
	严重:3个
	总数:34个
	SQL:7个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:3个
	垂直权限:0个
	弱口令:10个
	敏感信息:9个
	文件上传:1个
	水平权限:3个
	点击劫持:0个
复旦大学
	低危:17个
	中危:12个
	高危:5个
	总数:34个
	SQL:3个
	CSRF:1个
	SSRF:1个
	XSS:2个
	代码执行:1个
	其他:0个
	命令执行:1个
	垂直权限:4个
	弱口令:6个
	敏感信息:13个
	文件上传:1个
	水平权限:1个
	点击劫持:0个
南京航空航天大学
	低危:20个
	中危:10个
	严重:3个
	高危:1个
	总数:34个
	SQL:0个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:1个
	弱口令:12个
	敏感信息:16个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
郑州大学
	中危:6个
	低危:23个
	高危:3个
	严重:2个
	总数:34个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:3个
	代码执行:3个
	其他:0个
	命令执行:1个
	垂直权限:1个
	弱口令:7个
	敏感信息:16个
	文件上传:3个
	水平权限:0个
	点击劫持:0个
北京师范大学
	低危:23个
	高危:4个
	中危:7个
	总数:34个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:10个
	敏感信息:20个
	文件上传:2个
	水平权限:0个
	点击劫持:0个
西南大学
	低危:29个
	高危:2个
	中危:3个
	总数:34个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:0个
	弱口令:5个
	敏感信息:28个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
新疆交通职业技术学院
	低危:19个
	中危:9个
	高危:5个
	严重:1个
	总数:34个
	SQL:3个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:1个
	垂直权限:0个
	弱口令:13个
	敏感信息:16个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
贵州省教育厅
	高危:5个
	低危:13个
	中危:14个
	严重:1个
	总数:33个
	SQL:10个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:5个
	敏感信息:13个
	文件上传:3个
	水平权限:0个
	点击劫持:0个
成都中医药大学
	中危:7个
	高危:5个
	低危:21个
	总数:33个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:5个
	敏感信息:20个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
中国矿业大学
	低危:20个
	中危:8个
	高危:5个
	总数:33个
	SQL:2个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:14个
	敏感信息:14个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
吉林大学
	低危:26个
	中危:5个
	高危:1个
	总数:32个
	SQL:1个
	CSRF:0个
	SSRF:1个
	XSS:1个
	代码执行:1个
	其他:0个
	命令执行:0个
	垂直权限:0个
	弱口令:9个
	敏感信息:19个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
北京市教育委员会
	高危:5个
	中危:11个
	严重:2个
	低危:14个
	总数:32个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:4个
	垂直权限:3个
	弱口令:17个
	敏感信息:5个
	文件上传:2个
	水平权限:0个
	点击劫持:0个
重庆大学
	中危:6个
	低危:21个
	高危:5个
	总数:32个
	SQL:2个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:1个
	弱口令:14个
	敏感信息:10个
	文件上传:3个
	水平权限:1个
	点击劫持:0个
泰山学院
	中危:13个
	低危:15个
	高危:4个
	总数:32个
	SQL:1个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:13个
	敏感信息:10个
	文件上传:2个
	水平权限:4个
	点击劫持:0个
陕西师范大学
	高危:7个
